geek_rate,title,num_votes,avg_rate,id
N/A,Bürgermeisterspiel: Werde Bürgermeister in Ingolstadt,N/A,N/A,153951
N/A,Bürgermeisterspiel: Werde Bürgermeister in Hann. Münden,N/A,N/A,153953
N/A,Bürgermeisterspiel: Werde Bürgermeister in Lübeck,N/A,N/A,153954
N/A,Bürgermeisterspiel: Werde Bürgermeister in Neustadt a. Rbge,N/A,N/A,153955
N/A,Bürgermeisterspiel: Werde Bürgermeister in Wernigerode,N/A,N/A,153956
N/A,Bürgermeisterspiel: Werde Bürgermeister in Flensburg,N/A,N/A,153957
N/A,Bürgermeisterspiel: Werde Bürgermeister in Gütersloh,N/A,N/A,153958
N/A,Bürgermeisterspiel: Werde Bürgermeister in Detmold,N/A,N/A,153959
N/A,Pictionary: U.S. Armed Forces Edition,1,6.00,153963
N/A,Rifugio: Rivers & Rafts,2,7.25,153964
N/A,Rifugio: Helicopter,1,6.00,153965
N/A,"Games of Life's Mishaps, Domino Rex, and Diamonds and Hearts",N/A,N/A,153966
N/A,Wanted! Dead or Alive,20,6.45,153967
N/A,Glück zu im Salamander-Schuh!,N/A,N/A,153970
6.951,Cosmic Encounter: Cosmic Dominion,828,8.57,153971
N/A,Schwarzwald-Reise,N/A,N/A,153974
5.578,Zombicide Survivor: Thiago,47,6.97,153975
N/A,Spherical Chess 324,N/A,N/A,153976
5.598,Zombicide Gaming Night #2: Black Friday,46,7.49,153977
N/A,Zombicide Gaming Night #3: Zombie Trap,28,7.21,153978
5.590,Zombicide Survivor: Bill,38,7.47,153979
N/A,Fate of the Norns: Gulveig,24,6.97,153980
N/A,Shuffle Puck,4,7.00,153986
N/A,Austerlitz 1805: Partie Nord,25,7.20,153987
5.727,DC Comics Deck-Building Game: Felix Faust promo,130,7.55,153988
N/A,Barking Bruno,1,5.00,153989
N/A,Mice & Dice,3,7.79,153990
N/A,Russian Empire 1912 (fan expansion to Ticket to Ride),2,6.50,153997
N/A,Trans-Clyde Game,2,5.50,153998
N/A,Time's Up! Family 2,11,6.55,154006
N/A,Mondo: Der rasante Legespaß,27,5.05,154009
N/A,MindMaze: Verzwickte Rätsel – Kriminalfälle,5,5.40,154010
N/A,MindMaze: Verzwickte Rätsel – Wahre Geschichten,10,5.30,154011
N/A,Die Rheinreise,1,7.00,154014
N/A,MicroSport Shuffle,N/A,N/A,154017
N/A,Leben in Essen,N/A,N/A,154019
N/A,Rogue Amongst the Peasants,N/A,N/A,154020
N/A,Clairvoyance,19,6.18,154022
N/A,Es war einmal: Magische Märchen & Ritterliche Romanzen,10,6.12,154029
N/A,Grand Tactics: Rise of Novice,1,4.00,154031
N/A,Vikings of Dragonia,13,7.43,154032
N/A,Tralalaa,4,4.75,154036
N/A,Auf zum Schwarzwald,N/A,N/A,154042
N/A,Motorradfahrt durch Deutschland,N/A,N/A,154049
N/A,...And One for All! Supplement 1: Additional Rules Variants & Options,N/A,N/A,154060
N/A,Dominaedro,3,5.67,154061
N/A,Color Yatzy,1,5.00,154063
N/A,Tour,N/A,N/A,154076
N/A,Wer hat Vorfahrt?,N/A,N/A,154080
N/A,Stratagem,5,7.20,154088
N/A,Pioneers,1,4.00,154089
N/A,Claim Jump,4,3.00,154091
N/A,Parquet,N/A,N/A,154092
5.589,Carcassonne Limited Edition,39,7.88,154094
N/A,BA-KAR-EE,1,5.00,154095
N/A,Maidania,2,4.50,154096
N/A,Tooth Terror,14,4.76,154097
N/A,Rollplay Football,N/A,N/A,154100
N/A,Weg zur Schule,N/A,N/A,154103
N/A,Pick Nick,3,4.67,154118
N/A,Bürgermeisterspiel: Werde Bürgermeister in Oldenburg,N/A,N/A,154121
N/A,Climaxxx,2,5.50,154124
N/A,I Spy Puppy World,1,4.50,154126
5.716,Eminent Domain: Escalation Bonus Pack,110,7.50,154137
N/A,Leben in Dortmund,1,1.00,154142
N/A,Leben in Hannover,N/A,N/A,154143
N/A,Leben in Wuppertal,N/A,N/A,154144
N/A,Leben in Würzburg,N/A,N/A,154145
N/A,Leben in Osnabrück,N/A,N/A,154146
N/A,Lucca!,2,8.50,154147
N/A,Leben in Bielefeld,N/A,N/A,154148
N/A,Rette dein Leben durch Verkehrszeichenkenntnis!,N/A,N/A,154149
N/A,Crash,1,6.00,154175
N/A,The Game of Courage,2,5.50,154176
N/A,Zeppeldrome: Faceoff,2,5.00,154177
N/A,Erntedankfest,N/A,N/A,154179
N/A,Reborn From Flame,2,7.00,154184
N/A,Jam: The Roller Derby Card Game,4,6.75,154202
5.576,Caverna: Christmas Chamber,64,6.80,154204
N/A,The Shivil War,N/A,N/A,154205
N/A,Kinofune,N/A,N/A,154223
N/A,Queen's Blade: The Live,1,6.00,154227
N/A,Neuroshima Hex! Assassin,21,7.01,154228
N/A,Cast of Thousands,N/A,N/A,154230
N/A,Cast of Toys,N/A,N/A,154232
N/A,A Cast of Thousands,N/A,N/A,154233
N/A,Railway Rivals Map SV: South Sweden,4,7.40,154235
N/A,Railway Rivals Map FR: France,2,6.50,154236
N/A,Menu Mash-Up,17,6.38,154243
N/A,WWII: The Struggle for Europe,N/A,N/A,154247
N/A,WWII: The Struggle for Asia,N/A,N/A,154249
N/A,"Myth: Orcneas, Master of Masters Expansion Boss",23,7.52,154250
N/A,Malifaux: The University of Transmortis Story Encounter,6,6.55,154251
N/A,Sergeant Major,11,6.41,154252
N/A,Adventure IN!,4,7.94,154253
N/A,A Call to Arms: Rules Supplement 2,N/A,N/A,154254
N/A,Star Trek: Attack Wing – Rav Laerst Expansion Pack,23,6.92,154255
N/A,Star Trek: Attack Wing – Akorem Expansion Pack,20,6.60,154256
N/A,Star Trek: Attack Wing – Hideki Class Attack Fighters Resource,29,7.50,154257
5.579,Star Trek: Attack Wing – Federation Attack Fighters Resource,31,7.99,154258
N/A,Ein Rheinreisespiel,N/A,N/A,154261
N/A,Ost Front 2,3,7.67,154262
N/A,On Guard,N/A,N/A,154263
N/A,Yoo-Doo,N/A,N/A,154264
N/A,Chee Chow: The Mystic Seven,N/A,N/A,154265
N/A,Samsara,23,6.92,154274
N/A,El Generale,3,7.48,154277
N/A,Mike the Knight Ritter-Wettlauf,2,4.00,154280
N/A,No Room at the Zoo,1,7.00,154283
N/A,Path of Bones,N/A,N/A,154284
N/A,Was das Kind träumt,N/A,N/A,154288
N/A,PAZIC (Post-Apocalyptic Zombie Infested City),2,5.50,154289
N/A,200,2,7.50,154299
N/A,"Warhammer 40,000: Kill Team",16,7.86,154307
5.527,12 Realms: Ancestors Legacy,51,6.49,154310
N/A,Odyssey,N/A,N/A,154311
N/A,Tricky Trigon,N/A,N/A,154312
N/A,Pack the Pack,8,5.81,154316
N/A,Subways & Serpents: Toronto Underground,2,6.00,154322
N/A,Stealing Bundles,6,3.67,154323
N/A,Clockwork Island,N/A,N/A,154325
N/A,City,25,6.44,154327
N/A,The Ultimate Showdown,N/A,N/A,154329
N/A,Fantastiqa: Curious Companions and Rarest Relics Expansion,14,7.36,154330
N/A,"Fantastiqa: A Wild Goose Chase, Espresso Dragons, & Exclusive Artifact Expansion",21,7.36,154331
N/A,Fantastiqa: The Abandoned Abbey Adventure Expansion,14,7.11,154332
N/A,Monopoly: Nissan,N/A,N/A,154334
N/A,The Grand Tour: A Racing Adventure Game,N/A,N/A,154335
N/A,Drawing Blanks,6,7.33,154337
N/A,Railway Rivals Map LW: London and Western,N/A,N/A,154342
N/A,Auf zum Mäusefest,2,5.50,154344
N/A,Ching Ching Chinaman,N/A,N/A,154346
N/A,Game of Quoits,N/A,N/A,154347
N/A,The Watergate Game,N/A,N/A,154351
N/A,Death Ride Kursk: Totenkopf,6,7.50,154353
N/A,The Game... Cocaine,N/A,N/A,154355
N/A,The Peter Pan Game,N/A,N/A,154359
N/A,Pioneer City,1,5.00,154361
N/A,Kulikowe Pole 1380,N/A,N/A,154363
N/A,Warna 1444,N/A,N/A,154364
N/A,buzzer,1,1.50,154365
N/A,Tricki,N/A,N/A,154367
N/A,The Game of Tournament,N/A,N/A,154369
N/A,Railway Rivals Map ND: North Germany,N/A,N/A,154372
N/A,Triangular Dominoes,2,5.25,154373
N/A,Kinto,1,4.00,154377
N/A,New Brunswick Bi-Q,N/A,N/A,154378
N/A,Metacell: Genesis – The Board Game,3,5.67,154379
N/A,Fraction Fortress,1,6.00,154380
N/A,Gross Jagersdorf,N/A,N/A,154381
N/A,Charków 1942-1943,2,8.00,154388
N/A,Going to the Fair,N/A,N/A,154390
N/A,The Night Before Christmas,N/A,N/A,154396
N/A,Policeman,N/A,N/A,154398
N/A,Auto Race Game,N/A,N/A,154400
N/A,Eccentria: The City of Trends,1,4.60,154408
N/A,Pasur,2,7.50,154412
5.636,The Lord of the Rings: The Card Game – Nightmare Deck: Journey Along the Anduin,63,7.63,154414
N/A,Jolly Marble Game,N/A,N/A,154415
5.618,The Lord of the Rings: The Card Game – Nightmare Deck: Escape from Dol Guldur,55,7.69,154416
N/A,The Lord of the Rings: The Card Game – Game Night Kit 2013 Season One,9,7.56,154417
5.612,The Lord of the Rings: The Card Game – Nightmare Deck: The Hunt for Gollum,56,7.48,154419
5.609,The Lord of the Rings: The Card Game – Nightmare Deck: Conflict at the Carrock,47,7.77,154423
5.592,The Lord of the Rings: The Card Game – Nightmare Deck: A Journey to Rhosgobel,45,7.51,154424
5.597,The Lord of the Rings: The Card Game – Nightmare Deck: The Hills of Emyn Muil,46,7.57,154425
5.585,The Lord of the Rings: The Card Game – Nightmare Deck: The Dead Marshes,39,7.65,154426
5.590,The Lord of the Rings: The Card Game – Nightmare Deck: Return to Mirkwood,39,7.76,154427
N/A,Mystique Guilds,3,6.33,154429
5.590,Risk & Castle Risk,110,6.44,154432
N/A,Madagascar (fan expansion to Ticket to Ride),3,6.33,154440
N/A,The Kingswood,7,7.57,154445
N/A,The Lord of the Rings: The Card Game – Game Night Kit 2014 Season One,8,6.75,154452
5.616,Zombicide Survivor: Audrey,58,7.33,154453
N/A,Rund ums Taschengeld,3,6.83,154456
N/A,Dinx & Dragons,N/A,N/A,154465
N/A,Italia '44,N/A,N/A,154470
N/A,Erika,N/A,N/A,154471
N/A,Stalingrad: Verdun on the Volga,3,7.00,154472
N/A,1850 Jr,N/A,N/A,154473
N/A,Bedtime Heroes,4,5.75,154487
N/A,French and Indian War Battle Collection,3,6.50,154489
N/A,Battlesculpt,N/A,N/A,154490
N/A,Conniving Bastards,N/A,N/A,154491
N/A,Creature Dice,N/A,N/A,154492
5.804,The Lord of the Rings: The Card Game – The Three Trials,135,7.90,154493
N/A,Royals,25,6.99,154495
N/A,Victory Decision: Future Combat,4,6.75,154500
N/A,Skilauf,N/A,N/A,154501
N/A,Gelände-Prüfungs-Fahrt 2 mal um Dippersdorf,N/A,N/A,154503
N/A,Zeitmaschine,1,7.00,154508
N/A,Mathological Liar: Grade 2,1,6.00,154511
N/A,Der dumme August,N/A,N/A,154513
N/A,Scout Trail,N/A,N/A,154516
N/A,Durch's Ziel,N/A,N/A,154520
N/A,Zeppelin Conquest,5,6.30,154521
N/A,Payoff Pitch Baseball,19,7.92,154526
N/A,Monsters & Knights,14,6.19,154527
N/A,Ruff and Honours,N/A,N/A,154536
N/A,Minnesota Whist,5,6.50,154537
N/A,Court Piece,N/A,N/A,154538
N/A,Prank Call,1,2.00,154539
N/A,The Risk Factor,12,4.46,154540
N/A,Omi,N/A,N/A,154541
N/A,Satat,N/A,N/A,154542
N/A,Arpaa Turup,N/A,N/A,154543
6.019,Android: Netrunner – Upstalk,218,8.31,154544
N/A,The Nile Ran Red,20,6.01,154545
N/A,Pleiades,N/A,N/A,154547
N/A,Rise of the First Dynasty,9,5.41,154551
N/A,Police Precinct: The Kit,12,7.27,154552
N/A,Race to Til Thorin,N/A,N/A,154554
N/A,Devine qui vient dîner ce soir,N/A,N/A,154555
N/A,Myth: Crawlers Minion Pack,19,6.53,154557
N/A,Myth: Grubbers Minion Pack,18,6.61,154558
N/A,GEARS,N/A,N/A,154559
N/A,GO Smiley!,N/A,N/A,154561
N/A,Melodifestivalen,1,4.00,154563
N/A,Tribello,N/A,N/A,154564
N/A,Manni,1,7.00,154565
N/A,Humbug,N/A,N/A,154566
5.546,Compounded: Methamphetamine,32,6.93,154568
N/A,Stack-A-Saurus Nex,N/A,N/A,154573
N/A,BioSyndrome,N/A,N/A,154576
N/A,Lords of the Sand,9,5.72,154582
N/A,Crimson Sun,10,6.25,154583
N/A,Raben Stapeln mit Schnabelgrün,14,6.73,154586
N/A,Hoplomachus: Beast & Master,19,8.26,154587
N/A,Essence: Im Labyrinth des Lebens,N/A,N/A,154594
N/A,Hexehop,N/A,N/A,154595
7.146,Hive Pocket,3166,7.67,154597
N/A,Space Station,3,7.17,154606
6.000,Neuroshima Hex! Mississippi,227,8.07,154607
N/A,Mage Wars: Staff of Storms Promo Card,6,6.67,154617
N/A,"Mage Wars: Joseph Trublood, High Cleric Promo Card",5,6.20,154619
N/A,Mage Wars: Wall of Force Promo Card,5,6.20,154620
N/A,Mage Wars: Mana Vampirism Promo Card,5,6.20,154621
N/A,Myth: Muckers Captain Pack,17,6.68,154622
N/A,Mage Wars: Storm Drake Hide Promo Card,3,4.67,154623
N/A,Myth: Stalkers Captain Pack,19,6.63,154624
N/A,"Mage Wars: Selesius, the East Wind Promo Card",6,6.67,154625
6.762,7 Wonders: Babel,2229,7.33,154638
N/A,Whac-a-Mole Molehill Mania Game,3,2.67,154639
N/A,Fantastiqa: Ravenous Raven Promo Cards,4,6.88,154640
N/A,Fantastiqa: Beast of Burden Promo Cards,4,7.00,154641
N/A,UFO Defense Protocol,1,6.66,154643
N/A,12345ive!,1,7.00,154644
N/A,Vogel-Würfel-Spiel,N/A,N/A,154646
N/A,Olala!: Die lustige Käferjagd!,N/A,N/A,154656
N/A,Angry Birds: Star Wars – Jenga Bespin Battle Game,1,1.00,154657
N/A,Krosmaster: Arena – Wakfu Terminatot Promo,23,7.19,154658
5.615,Krosmaster: Arena – The Not Mines,60,7.43,154659
N/A,Krosmaster: Arena – Terminatot Stasis Promo,22,7.15,154660
N/A,Krosmaster: Arena – Old Kerubim Promo,23,7.41,154661
N/A,Krosmaster: Arena – Joris Promo,24,7.18,154662
N/A,Krosmaster: Arena – Young Kerubim Promo,23,7.41,154664
N/A,Swiss IQ,N/A,N/A,154673
6.465,Bruges: The City on the Zwin,687,7.77,154678
N/A,Slime Hunt,N/A,N/A,154679
N/A,Chanakya's Chakkravyuh,N/A,N/A,154680
N/A,The Transvaal Ablaze: A Solitaire Game of the Boer Wars in South Africa,N/A,N/A,154684
N/A,Aces of Valor: Aerial Combat during WWI,3,7.33,154687
N/A,The Khyber Ablaze: Uprisings and Punitive Expeditions on the North-West Frontier,1,7.00,154688
N/A,Walt Disney Rescue Rangers,1,6.00,154689
N/A,The Sudan Ablaze: Rebellions and Uprisings in the Sudan,N/A,N/A,154690
N/A,The Wilderness Ablaze: A Solitaire Game of the French and Indian War,2,4.50,154691
N/A,Galactic Smugglers,N/A,N/A,154692
N/A,Heroes of Valdor: A Board Game of Fantasy Adventure,N/A,N/A,154693
N/A,Das Sylt-Spiel,N/A,N/A,154697
N/A,Board with Life: The Metagame (The Microgame),6,6.67,154703
N/A,Cards Against Librarianship,4,5.75,154709
N/A,boxes,25,6.03,154721
N/A,Noppapeli,N/A,N/A,154722
N/A,Drago-Tuku,8,6.08,154723
N/A,Noms,1,7.00,154724
N/A,Ravensburger Spiele Minis: Such Die Affen,N/A,N/A,154725
N/A,Ravensburger Spiele Minis: Buchstaben-Spiel,N/A,N/A,154726
N/A,Black Stories 1+2,3,4.00,154727
N/A,Kosmiczna misja,22,5.46,154728
N/A,Ravensburger Spiele Minis: Wo war's?,N/A,N/A,154730
N/A,Ravensburger Spiele Minis: Duade,N/A,N/A,154733
N/A,Ravensburger Spiele Minis: Mausefalle,N/A,N/A,154735
N/A,Ravensburger Spiele Minis: Waschtag,N/A,N/A,154736
N/A,Wo versteckt sich das Gespenst?,N/A,N/A,154741
N/A,Finde den Freund,1,6.50,154743
N/A,Bauherr,N/A,N/A,154746
N/A,Mittelalterliche Ritter,N/A,N/A,154747
N/A,Mythic Battles: Expansion 2 – Tribute of Blood,26,7.86,154748
N/A,Das grosse Autorennspiel,N/A,N/A,154751
N/A,Ice Cold Ice Hockey,5,6.00,154753
N/A,"Rot, gelb oder grün",N/A,N/A,154754
N/A,If I Ran the Zoo...Con,N/A,N/A,154755
N/A,Gunship: Green and White Carriers,7,7.07,154757
N/A,Raketen-Wettfahrt,N/A,N/A,154760
6.296,Star Wars: X-Wing Miniatures Game – Z-95 Headhunter Expansion Pack,533,7.79,154766
6.369,Star Wars: X-Wing Miniatures Game – TIE Defender Expansion Pack,563,7.91,154767
6.401,Star Wars: X-Wing Miniatures Game – E-Wing Expansion Pack,596,7.91,154768
6.557,Star Wars: X-Wing Miniatures Game – TIE Phantom Expansion Pack,650,8.17,154769
N/A,Tombalo,9,5.78,154770
N/A,Divinity,2,4.50,154771
N/A,Zambies: The Card Game,1,5.00,154772
N/A,Micro Quest,N/A,N/A,154777
N/A,Question Quest: The Language Card Game,4,6.75,154779
N/A,Rondje Groningen,N/A,N/A,154780
N/A,Rondje Friesland,N/A,N/A,154781
N/A,Bürgermeisterspiel: Werde Bürgermeister in Potsdam,N/A,N/A,154783
N/A,Bürgermeisterspiel: Werde Bürgermeister in Wolfsburg,N/A,N/A,154784
6.112,Eclipse: Nebula,374,7.70,154785
N/A,Bürgermeisterspiel: Werde Bürgermeister in Lüneburg,N/A,N/A,154786
N/A,Segelfliegerspiel,N/A,N/A,154787
N/A,Lepelstronten: Het Bordspel,N/A,N/A,154788
N/A,Hastings 1066AD,8,6.44,154794
N/A,"The First Battle of the Marne, 1914 AD",4,7.25,154795
N/A,Gems of Agartha,N/A,N/A,154802
N/A,Pretz',N/A,N/A,154806
N/A,Autorennen,1,6.00,154808
N/A,Papegaaien,1,5.00,154821
5.536,Cards Against Humanity: House of Cards Pack,52,6.33,154822
N/A,WuzzIts,12,4.50,154826
6.678,Sentinels of the Multiverse: Wrath of the Cosmos,664,8.37,154828
N/A,Journey to the Overland,7,7.15,154838
N/A,Matchball,20,5.09,154840
N/A,Knuckle Sammich: A Kobolds Ate My Baby! Card Game,21,5.83,154841
7.639,Eldritch Horror: Forsaken Lore,3239,8.34,154842
N/A,L'Aquila e il Leone,3,6.00,154858
N/A,Schnecke,N/A,N/A,154859
N/A,Österreich: Finden Sie Winden,3,5.67,154860
N/A,Spring ins Tor,N/A,N/A,154861
N/A,Durch Oberbayern und Tirol: Ein neues Reisespiel,N/A,N/A,154862
6.071,Archipelago: War & Peace,319,7.80,154863
N/A,Room Party: The Game! – The FurCon Expansion,16,6.12,154864
N/A,Reise durch Großdeutschland,N/A,N/A,154870
N/A,Through the Locks to the Golden Gate,N/A,N/A,154872
N/A,МАНЕВАР,N/A,N/A,154874
N/A,Dear Leader,N/A,N/A,154879
N/A,Sherlock Holmes: The Card Game – Designer Edition,3,4.83,154881
5.573,"Sì, Oscuro Signore! (Seconda edizione)",85,6.40,154883
N/A,Toasted or Roasted,11,5.95,154889
N/A,Wurf & Wort,N/A,N/A,154893
N/A,Yo' Bro,2,4.75,154896
N/A,Shōgi,2,6.00,154903
N/A,Captain's Log #3,3,6.67,154907
N/A,Captain's Log #4,2,5.50,154908
N/A,Darklight: Memento Mori,20,8.94,154910
N/A,"The Victory of Arminius: Teutoburg Forest, IX AD",3,7.00,154912
N/A,"The Valmy Campaign: The Revolution Saved, 1792AD",6,6.60,154913
N/A,Pawn Voyage,4,5.47,154914
N/A,3rd Millennium Chess,N/A,N/A,154930
N/A,El Caldero de la Bruja,1,7.50,154931
N/A,Pentominoes,2,5.50,154934
5.600,King of Tokyo: The Horde Promo Card,62,7.04,154945
N/A,Pele-mele,N/A,N/A,154948
N/A,Wild West: Das neue Indianer und Cowboyspiel,N/A,N/A,154951
N/A,Grammar Girl's Peeve Wars,3,4.00,154955
N/A,Captain's Log #29,2,5.50,154957
N/A,Damier géographique: les alliés,N/A,N/A,154959
N/A,Die Siedler von Catan: Kartenspiel – Magier & Forscher,22,7.49,154961
N/A,The Hunger Games: Catching Fire – Victors Game,1,4.00,154964
N/A,POT: The Card Game,1,1.00,154966
N/A,Moneta,N/A,N/A,154970
N/A,RoboDev,2,5.50,154972
N/A,Cops & Robbers,4,5.25,154973
N/A,Silhouette Pocket,N/A,N/A,154976
N/A,Geheimsache,5,6.60,154977
N/A,Burgen am Neckar,N/A,N/A,154979
N/A,Die verrückte Acht,N/A,N/A,154980
N/A,Ludusfidelis,N/A,N/A,154981
N/A,Salto do Cavalo,N/A,N/A,154983
N/A,Suburbia: Hala Stulecia,16,7.62,154984
N/A,Kampf und Sieg,N/A,N/A,154985
N/A,Meta,N/A,N/A,154986
N/A,Penim,N/A,N/A,154987
N/A,Achtung: Rot!,N/A,N/A,154990
N/A,Set Europe Ablaze: The Resistance War 1939-1945,9,7.11,154991
N/A,Apostles,N/A,N/A,154993
N/A,Ferien in Österreich,N/A,N/A,154994
N/A,Aatheuo,N/A,N/A,154996
N/A,Augen auf im Straßenverkehr,N/A,N/A,154998
N/A,Wir fahren mit der Eisenbahn,N/A,N/A,155003
N/A,ADD-TOO,N/A,N/A,155013
N/A,Bumblings: the funtasy card game,5,7.75,155021
N/A,That Dirty Blanking Card Game,6,3.85,155022
N/A,Landkreisspiel Forchheim,N/A,N/A,155024
N/A,Yūgen,1,7.00,155026
N/A,Legend: History of 1000 Miglia – 1928 Chrysler Type 72,N/A,N/A,155028
N/A,InEPTT (International Extraterrestrial Paranormal Tactical Teams),4,7.12,155046
N/A,Paddington Photo,N/A,N/A,155048
N/A,Landkreisspiel Ansbach,N/A,N/A,155052
N/A,Landkreisspiel Neustadt a.d.Aisch-Bad Windsheim,N/A,N/A,155053
N/A,Sungem Run!,N/A,N/A,155056
N/A,Terminus,N/A,N/A,155057
N/A,Landkreisspiel Erlangen-Höchstadt,N/A,N/A,155060
N/A,Landkreisspiel Roth,N/A,N/A,155062
N/A,Pfötchen zieht ein!,N/A,N/A,155063
N/A,Astro-Dom,N/A,N/A,155064
N/A,Lifeform,5,8.00,155065
N/A,Adventures of Tom Sawyer and Huck Finn,N/A,N/A,155066
N/A,Roastmaster General,N/A,N/A,155067
N/A,First Response,5,6.90,155071
5.757,Space Cadets: Dice Duel – Die Fighter,124,7.63,155072
N/A,King's Forge: Game of Ingenuity Exclusive Craft Card,19,7.18,155099
N/A,Junior Poker,1,6.50,155107
N/A,Andor: Les Présents de l'Arbre des Chants,13,7.00,155108
N/A,Toxic Zombies,1,1.00,155121
N/A,Pijin,1,5.00,155123
N/A,Chocoly: Chili Erweiterung,1,7.00,155124
N/A,"Sitting Ducks: ""Ent-fernung"" Promo Card",2,6.00,155125
N/A,Sid Meier's Civilization: The Board Game – die Griechen Promo Card,8,7.25,155127
N/A,Anex-A-Gram,N/A,N/A,155136
5.658,Star Wars: The Card Game – Darkness and Light,76,7.96,155138
N/A,9-all,N/A,N/A,155142
N/A,Airlock,3,6.60,155144
5.997,Zombie Dice 3: School Bus,711,6.73,155148
N/A,Beyond Leipzig: Conflict of Nations,N/A,N/A,155149
N/A,On Seapower,N/A,N/A,155150
N/A,Ghoulash: The Last Game on Earth Card Game,N/A,N/A,155151
N/A,Hedbanz Charades,3,5.67,155153
N/A,Munchkin Board of Health,16,7.25,155159
N/A,Star Wars: Episode I – Electronic Lightsaber Duel Game,2,1.85,155167
N/A,Kooky Teenage Monster Hunters,4,7.88,155168
5.596,Munchkin Legends 2: Faun and Games,70,7.32,155169
N/A,Munchkin Journal Pack 1,7,6.21,155170
N/A,Munchkin Journal Pack 2,3,4.33,155171
N/A,"Pew Pew, Die",N/A,N/A,155176
N/A,Worker Placement: Cash Is King,11,6.11,155177
5.580,Villagers & Villains: The Borderlands,37,7.72,155178
N/A,Cheese Louise,5,3.90,155185
5.569,Space Cadets: Resistance Is Mostly Futile,42,7.04,155190
5.616,Knightmare Chess (third edition),66,7.28,155192
N/A,Duelga,3,7.83,155193
N/A,Digital Dilemma,1,2.00,155194
N/A,ギシンアンキノトウ (Towers of Conspiracy),8,6.50,155195
N/A,So ein Dusel,N/A,N/A,155198
N/A,Breitseite,2,7.50,155201
N/A,Nobody is Perfect: 20th Anniversary Edition,18,6.85,155203
N/A,Pop the Question,N/A,N/A,155205
N/A,"Im Fluge durch Deutschland, Oesterreich und die Schweiz",1,7.00,155212
N/A,Fire At Will!,3,5.18,155213
N/A,Manchuria Ablaze: A Solitiare Game of the Russo-Japanese War,N/A,N/A,155214
N/A,Zombie Plague (The Card Game),2,3.00,155216
N/A,We Are Dead: Zombie Mall Massacre – Kickstarter Promo Cards,10,5.57,155217
N/A,Fantastiqa: Fantastiqal Landscapes Expansion,13,7.15,155227
N/A,Reign of Nations,3,7.00,155231
N/A,Legends of the Wulin Board-Game,N/A,N/A,155235
N/A,Bricklebrit,N/A,N/A,155236
N/A,Die Märchensammler,N/A,N/A,155237
N/A,Ekopolis: thinking about a city,3,6.00,155241
N/A,"Flieg Luftballon, Flieg!",N/A,N/A,155243
N/A,Im Schutze der Burg (Limited Edition),14,6.80,155246
N/A,Prinzessin Lillifee: Die Suche nach dem Bergkristall,2,3.50,155247
N/A,Get a Life,12,4.83,155253
N/A,Tic Tac Toe: jeu de réflexion,3,5.33,155256
N/A,Captain's Sea,3,6.33,155257
N/A,Tangram Duett,1,4.00,155323
N/A,Raid: Pirate's Plunder,5,7.00,155326
N/A,Stand & Deliver,26,5.73,155327
N/A,Tracker: A Post Nuclear Disaster,11,5.64,155351
N/A,AstroSmashers,N/A,N/A,155353
N/A,Die Siedler von Catan: Kartenspiel – Kämpfer & Kaufleute,20,7.58,155354
N/A,Five Little N***** Boys,N/A,N/A,155367
N/A,RE:VERSUS,3,4.67,155374
N/A,Legends and Lies: The Skeptic,9,7.83,155384
N/A,Mini Quiz,2,4.00,155391
N/A,Klymo,N/A,N/A,155400
N/A,Lewis & Clark: Benjamin Bord,19,7.03,155402
N/A,Football Stars: Jogo de Cartas Ilustradas,6,7.58,155406
N/A,UNO: Doc McStuffins,2,5.00,155409
N/A,Word's Out,N/A,N/A,155410
N/A,Visegrad: The Coming War in Eastern Europe,14,5.57,155413
N/A,Angola,20,7.10,155414
N/A,Warpath,10,6.60,155415
N/A,Zed or Alive: The Zombie Miniatures Game,6,6.86,155416
N/A,Hannibal Island,7,7.86,155425
6.087,DC Comics Deck-Building Game: Crisis Expansion Pack 1,663,7.02,155428
N/A,Disney Princess Pop-Up Magic Castle Game,17,5.41,155435
N/A,Disney Princess Pop-Up Magic Cinderella's Coach Game,7,4.79,155436
N/A,Disney Princess Pop-Up Magic Tangled Game,9,4.33,155438
N/A,Treacherous Turf,3,7.00,155439
N/A,Arcane Legions: Servants of Thebes,2,4.50,155441
N/A,Footsy,N/A,N/A,155447
N/A,Gold Rush,N/A,N/A,155452
5.579,The Hobbit: The Desolation of Smaug Deck-Building Game Expansion Pack,47,7.26,155462
